Duration(ms);Popularity;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Track_Name_Artist_Name;Artists;id
299933;65;0.399;0.721;4;-5.562;0;0.0523;0.0621;0.00282;0.278;0.113;160.125;4;Off To The Races - Lana Del Rey;Lana Del Rey;3uUCgL0cbSd0isnqhHCm1f
236053;0;0.319;0.426;11;-8.929;0;0.0382;0.245;0.00000823;0.108;0.159;114.553;4;Young And Beautiful - Lana Del Rey;Lana Del Rey;5UzTtUZper0CphnqZYvsIu
248907;57;0.397;0.585;7;-6.518;1;0.0359;0.535;0.000438;0.0976;0.18;143.983;4;American - Lana Del Rey;Lana Del Rey;1Yfgbr2kZrb3u0NP8ioyuk
214573;69;0.423;0.857;2;-5.173;1;0.0687;0.188;0.0000263;0.105;0.196;75.024;4;Radio - Lana Del Rey;Lana Del Rey;3taCbWWTilb7eNMsAzOBq4
577199;70;0.368;0.286;9;-13.031;0;0.0294;0.913;0.177;0.099;0.312;77.826;4;Venice Bitch - Lana Del Rey;Lana Del Rey;4RnVVU2wewkcPYEZAMFBrr
272485;79;0.467;0.119;2;-10.99;1;0.0401;0.969;0.0000014;0.0973;0.156;70.499;4;Happiness is a butterfly - Lana Del Rey;Lana Del Rey;3lG6OtGDsYAOALxEmubQQm
323280;63;0.416;0.459;9;-9.977;0;0.0366;0.813;0.0428;0.102;0.175;135.689;4;Religion - Lana Del Rey;Lana Del Rey;1Yh4lOCbcskjSfYPDnn7EW
207173;47;0.494;0.935;0;-2.763;1;0.0644;0.000316;0;0.076;0.347;150.088;4;Start All Over - Miley Cyrus;Miley Cyrus;3gZ8DvqnrOx3WQRAjCRSIt
151800;41;0.558;0.96;7;-4.162;0;0.0541;0.163;0;0.152;0.7;143.991;4;Fly on the Wall - Miley Cyrus;Miley Cyrus;3ir4E3P4i2ImKS3KakVP03
178333;41;0.651;0.87;4;-3.565;0;0.078;0.00643;0.00485;0.186;0.507;136.067;4;Kicking And Screaming - Miley Cyrus;Miley Cyrus;0A1v3EIFD2w0nzFJmtsDbL
248586;72;0.459;0.545;6;-4.874;1;0.0282;0.142;0;0.105;0.194;137.941;3;When I Look At You - Miley Cyrus;Miley Cyrus;6ZfXA2xakAvphXOSOJ3u1W
234520;76;0.336;0.602;4;-6.354;1;0.0325;0.0635;0;0.141;0.299;161.01;4;The Climb - Miley Cyrus;Miley Cyrus;5x5JM1BSB6vollcIzDocqT
189946;44;0.689;0.808;6;-4.018;1;0.0615;0.00543;0;0.0631;0.57;128.015;4;Two More Lonely People - Miley Cyrus;Miley Cyrus;1XSJ3mgsnkT9DnhbXl29uf
217933;41;0.646;0.92;1;-3.366;0;0.0443;0.0508;0.00000113;0.159;0.858;124.985;4;Permanent December - Miley Cyrus;Miley Cyrus;4OjxWxKvCxl5FltPukiiX9
261906;58;0.583;0.698;0;-4.836;1;0.0363;0.255;0;0.118;0.34;129.985;4;Stay - Miley Cyrus;Miley Cyrus;0Ohi2pjBS1yak2BSgJRaIs
222493;41;0.525;0.847;11;-3.269;0;0.0624;0.00272;0;0.0778;0.345;129.873;4;Scars - Miley Cyrus;Miley Cyrus;2VBbNPioFgkakgcp1jvmN7
223106;41;0.524;0.824;5;-2.984;0;0.0501;0.00171;0.00011;0.148;0.392;131.967;4;Robot - Miley Cyrus;Miley Cyrus;5xJr9Tps06QYUzI6Psw0Xs
169440;54;0.837;0.914;11;-4.247;0;0.0511;0.0188;0.000278;0.0969;0.887;139.029;4;SMS (Bangerz) (feat. Britney Spears) - Miley Cyrus,Britney Spears;Miley Cyrus,Britney Spears;0mRWl4amZn1FtRx2cE5jf3
191906;53;0.922;0.797;4;-6.567;0;0.0558;0.0504;0;0.134;0.922;119.955;4;4x4 (feat. Nelly) - Miley Cyrus,Nelly;Miley Cyrus,Nelly;7pu0a2lDSnwQS0ERqAtCnS
229693;62;0.548;0.833;7;-3.294;1;0.0497;0.199;0;0.305;0.467;190.029;3;FU (feat. French Montana) - Miley Cyrus,French Montana;Miley Cyrus,French Montana;6dDIOU6AqgLkrjFNPgvKY6
219080;14;0.681;0.865;1;-4.132;0;0.0594;0.00464;0.00169;0.149;0.528;91.017;4;Mother's Daughter - Miley Cyrus;Miley Cyrus;2WyRfGeHo97VC5mP1BBSzr
278746;72;0.583;0.655;0;-5.407;1;0.0315;0.111;0.00000357;0.113;0.201;119.759;4;Adore You - Miley Cyrus;Miley Cyrus;5AnCLGg35ziFOloEnXK4uu
189240;65;0.607;0.281;11;-12.632;1;0.0258;0.733;0.000123;0.29;0.468;134.977;4;Butterfly Fly Away - Miley Cyrus,Billy Ray Cyrus;Miley Cyrus,Billy Ray Cyrus;2ZTCl6wQMDSMfY4s8GHZdj
246266;44;0.573;0.886;10;-3.569;0;0.0403;0.000472;0;0.36;0.581;119.999;4;Liberty Walk - Miley Cyrus;Miley Cyrus;3icywpqJ6o39VY61BXcGQS
174120;64;0.676;0.861;1;-3.645;1;0.0501;0.0512;0;0.0613;0.681;124.031;3;The Best of Both Worlds - From Hannah Montana/Soundtrack Version - Hannah Montana;Hannah Montana;6Z0F3Mqj7tq1CBZo5qMlUg
194973;49;0.629;0.901;4;-3.357;1;0.0311;0.00871;0;0.0573;0.581;133.034;4;Who Said - From Hannah Montana/Soundtrack Version - Hannah Montana;Hannah Montana;7jg5JfizOZSEipnTR6d4Nt
185893;42;0.629;0.889;6;-3.644;0;0.0692;0.0591;0;0.473;0.683;114.058;4;The Other Side of Me - From Hannah Montana/Soundtrack Version - Hannah Montana;Hannah Montana;0Q2y7Amx3vHz5Jqa7TFEYE
177253;45;0.58;0.798;4;-4.286;1;0.0291;0.000427;0.00000113;0.36;0.48;141.04;4;This Is The Life - From Hannah Montana/Soundtrack Version - Hannah Montana;Hannah Montana;5qiWQq9tPjMDNpd1knSoZ0
200826;61;0.594;0.977;10;-4.193;0;0.0647;0.0597;0.00000349;0.309;0.793;131.98;4;Nobody's Perfect - Hannah Montana;Hannah Montana;7c223RltkvhN8wrxIqspM5
178560;62;0.483;0.945;2;-3.969;1;0.124;0.00437;0.00000156;0.364;0.625;160.794;4;Rock Star - Hannah Montana;Hannah Montana;6KN9atd3DRhmSRWeCSKkkL
188466;48;0.627;0.941;0;-3.305;1;0.0508;0.0519;0;0.519;0.85;143.995;4;Life's What You Make It - Hannah Montana;Hannah Montana;5AHW6BKnfCktDaor4Kvgsm
189173;51;0.657;0.778;4;-5.004;1;0.0329;0.0014;0.000314;0.131;0.591;98.02;4;True Friend - Hannah Montana;Hannah Montana;3mgawAnZJZNZTFaZPofjNC
229133;38;0.614;0.833;0;-4.231;1;0.0507;0.000383;0.00000366;0.0425;0.645;108.027;4;It's All Right Here - Hannah Montana;Hannah Montana;5aBT9lMIIbmjYIOtO6qXST
212866;37;0.589;0.94;9;-2.248;1;0.0733;0.00262;0.02;0.33;0.773;140.988;4;Let's Do This - Hannah Montana;Hannah Montana;0PFV7UhCBbt1DePHgIdBUR
232133;37;0.284;0.718;7;-4.297;1;0.0361;0.000676;0;0.11;0.265;160.952;3;Mixed Up - Hannah Montana;Hannah Montana;502hubhH04YCV8CATmtQUH
180800;67;0.602;0.894;4;-3.975;1;0.032;0.00154;0;0.433;0.643;125.988;4;He Could Be the One - Hannah Montana;Hannah Montana;07HPV6hzecJmMJwsIX8YVU
174266;47;0.735;0.905;7;-3.002;0;0.0691;0.0206;0;0.05;0.784;136.002;4;Supergirl - Hannah Montana;Hannah Montana;5SfdvzJpx8e8AAL4VDlRWp
187400;42;0.715;0.978;0;-3.555;1;0.0747;0.048;0.000135;0.098;0.789;106.009;4;Ice Cream Freeze (Let's Chill) - Hannah Montana;Hannah Montana;3FRuUuqmFDk3BYHaDzAjTI
155600;52;0.72;0.913;7;-3.67;1;0.0491;0.00303;0.0000624;0.348;0.8;124.997;4;Let's Get Crazy - Hannah Montana;Hannah Montana;5J0d605KKCz4x8zbUKTaPe
165106;38;0.606;0.864;6;-3.778;1;0.0535;0.00456;0;0.0679;0.626;131.954;4;Kiss it Goodbye - Hannah Montana;Hannah Montana;4SdR86EedszvIrLBTMKi3b
177506;63;0.411;0.847;7;-3.705;1;0.219;0.0265;0;0.222;0.398;182.496;4;Ordinary Girl - Hannah Montana;Hannah Montana;2kIq7Oq6YNfdUuTrmPC4w1
233333;65;0.418;0.721;8;-2.736;1;0.0383;0.0486;0;0.0984;0.233;144.063;4;I'll Always Remember You - Hannah Montana;Hannah Montana;60c0p6GGnuwdKcQnmuM2zC
196200;37;0.678;0.875;1;-1.76;0;0.123;0.0434;0.00000625;0.14;0.931;144.104;4;Are You Ready - Hannah Montana;Hannah Montana;3zsz2vU6phbgWu3eFEnLHz
198000;49;0.711;0.992;3;-3.893;1;0.045;0.00647;0.00000182;0.0671;0.957;132.984;4;I'm Still Good - Hannah Montana;Hannah Montana;5NdwMwDT64WOqpi6XbOtqP
167360;50;0.498;0.849;4;-4.963;1;0.114;0.109;0;0.271;0.72;170.038;4;Don't Walk Away - Miley Cyrus;Miley Cyrus;0WzFAQkNDZqNyNjglVucWu
176866;42;0.517;0.879;8;-3.398;1;0.307;0.0422;0;0.307;0.661;186.142;4;Barefoot Cinderella - Hannah Montana;Hannah Montana;0AAa8J4ZDpN7AjZrfldP6X
182546;43;0.784;0.623;1;-4.868;1;0.0424;0.00105;0.0135;0.143;0.555;112.999;4;Let's Dance - Miley Cyrus;Miley Cyrus;5eDPpYSyy8ag1V9sPMThEB
258266;39;0.46;0.976;4;-3.995;1;0.166;0.0414;0;0.64;0.329;149.964;4;We Got the Party Duet with Jonas Brothers - Live from Arrowhead Pond, Anaheim, U.S.A./2008 - Hannah Montana;Hannah Montana;6T7xieqFqFkWemSLvV30Ch
224186;66;0.577;0.906;8;-3.673;1;0.0583;0.0304;0;0.189;0.692;152.946;4;You'll Always Find Your Way Back Home - Hannah Montana;Hannah Montana;12wSL3tGk3MtbDEhfG7xy3
175106;23;0.748;0.817;5;-4.647;0;0.0492;0.00206;0.00215;0.582;0.938;119.995;4;2 Stars - Meaghan Martin;Meaghan Martin;2SH3pa2DZoTJBhrDzbubDd
253786;54;0.657;0.985;5;-3.22;1;0.109;0.119;0;0.641;0.776;150.038;4;All For One - High School Musical Cast,Disney;High School Musical Cast,Disney;5SWfocxhAkjf3eg4lrv8vZ
241506;46;0.43;0.624;3;-4.141;1;0.036;0.323;0;0.149;0.205;159.886;4;Been Here All Along - Hannah Montana;Hannah Montana;0ttpfXbTTA2TsqhiGhq1DJ
187373;50;0.652;0.864;1;-5.254;1;0.035;0.0105;0;0.835;0.591;126.014;4;The Best of Both Worlds: The 2009 Movie Mix - Hannah Montana;Hannah Montana;7D2q9JnXzNk61lY9vDKnvt
198320;64;0.812;0.67;5;-6.385;0;0.0565;0.0218;0;0.0518;0.439;137.038;4;Bet On It - Troy,Disney;Troy,Disney;4EnwhEyuVrC1CgvSur5YL4
107826;58;0.603;0.81;7;-5.145;0;0.0653;0.347;0;0.0351;0.932;112.162;4;Bop To The Top - Ryan,Sharpay Evans,High School Musical Cast,Disney;Ryan,Sharpay Evans,High School Musical Cast,Disney;4gqjxYiEorFk0y9b92uFdE
224666;56;0.706;0.915;1;-3.169;1;0.0535;0.00742;0.0000011;0.0343;0.872;114.992;4;The Boys Are Back - High School Musical Cast,Corbin Bleu,Zac Efron,Disney;High School Musical Cast,Corbin Bleu,Zac Efron,Disney;6YoYLN155MLavQcl3bHmvY
207280;56;0.638;0.875;1;-4.123;1;0.0344;0.0357;0;0.0667;0.698;111.999;4;Breakthrough - Adam Hicks,Bridgit Mendler,Naomi Scott,Hayley Kiyoko;Adam Hicks,Bridgit Mendler,Naomi Scott,Hayley Kiyoko;7eAWmk6IDva2iA0q2Wx9Lv
206675;50;0.56;0.826;6;-5.866;0;0.0976;0.00272;0;0.487;0.492;141.974;4;Calling All the Monsters - China Anne McClain;China Anne McClain;0hnHoQbEQOL4YUZ4SO6xbe
243773;66;0.555;0.619;0;-5.246;1;0.0296;0.203;0;0.265;0.426;136.069;3;Can I Have This Dance - High School Musical Cast,Vanessa Hudgens,Zac Efron,Disney;High School Musical Cast,Vanessa Hudgens,Zac Efron,Disney;6YXG34IWbilypPwjBTOrUC
198106;0;0.56;0.796;1;-4.958;0;0.0509;0.00306;0;0.114;0.264;139.946;4;Determinate - Bridgit Mendler,Adam Hicks,Hayley Kiyoko,Naomi Scott;Bridgit Mendler,Adam Hicks,Hayley Kiyoko,Naomi Scott;6xI0PZ6GRQv0yW6ZUMSLos
223066;29;0.642;0.45;4;-7.696;1;0.0918;0.508;0.00000186;0.629;0.608;179.999;4;Don't Forget - Demi Lovato;Demi Lovato;1GKeuLVwvTnka09yrue8qO
210933;44;0.476;0.602;1;-4.916;1;0.0283;0.184;0;0.111;0.312;77.064;4;Every Part of Me - Hannah Montana;Hannah Montana;2JhsSzXa2mSA35Y5EVmmrt
180693;61;0.827;0.761;8;-5.185;1;0.138;0.233;0;0.0453;0.703;131.996;4;Fabulous - Sharpay Evans,Ryan,Disney;Sharpay Evans,Ryan,Disney;6jyXQ8HGI7ikECGA0670uo
196866;58;0.676;0.769;0;-3.513;1;0.0464;0.0214;0;0.0797;0.781;100.02;4;Gonna Get This - Hannah Montana,Iyaz;Hannah Montana,Iyaz;1y6Y28gA3mNHSs7RDLrDKs
241866;46;0.463;0.726;11;-5.126;1;0.03;0.0589;0;0.0861;0.473;82.006;4;Gotta Find You - Joe Jonas;Joe Jonas;6RC5tEJEye1m0ilNfzjf3K
222360;67;0.555;0.692;9;-4.767;1;0.0277;0.0864;0.0000325;0.232;0.313;88.995;4;Gotta Go My Own Way - Zac Efron,Vanessa Hudgens,Disney;Zac Efron,Vanessa Hudgens,Disney;5rWIO1uP0GwAoU45RTBJ2F
156466;34;0.728;0.888;7;-4.664;1;0.104;0.131;0;0.0627;0.787;98.985;4;Hasta La Vista - Jordan Francis,Roshon Bernard Fegan;Jordan Francis,Roshon Bernard Fegan;5HLXaqesjoTrc03jR86xZg
226253;56;0.585;0.927;5;-5.253;1;0.04;0.00432;0;0.178;0.672;142.043;4;Here We Go Again - Demi Lovato;Demi Lovato;33RJ3P6wc0B0FIyDalhNTv
196893;0;0.328;0.909;3;-4.537;1;0.164;0.0351;0;0.103;0.575;185.562;4;Hero - Christopher Wilde,Stubby;Christopher Wilde,Stubby;4MVW8dOjc5r6f78JqT2Jtp
188000;56;0.694;0.709;7;-6.205;0;0.103;0.0966;0;0.267;0.566;114.966;4;He Said She Said - Ashley Tisdale;Ashley Tisdale;0jTTjg6q4jsd2RhuHwTvLj
231093;55;0.529;0.931;0;-3.022;1;0.102;0.241;0;0.411;0.624;165.054;4;High School Musical - High School Musical Cast,Disney;High School Musical Cast,Disney;5m4RHs0THdfyn579MONxcV
181013;63;0.738;0.804;10;-6.018;0;0.0608;0.197;0;0.297;0.791;109.045;4;Hoedown Throwdown - Miley Cyrus;Miley Cyrus;6ntkwU1MhehTKgx4BWxX3f
188160;0;0.737;0.845;1;-6.049;0;0.222;0.252;0;0.312;0.743;170.038;4;HUMUHUMUNUKUNUKUAPUA'A - Original Version - Ryan,Sharpay Evans;Ryan,Sharpay Evans;6kUi9j6l5ZMZVuUl20uHB0
217240;60;0.804;0.88;9;-5.061;0;0.0933;0.00317;0;0.226;0.682;104.111;4;I Don't Dance - CHAD,Ryan,Disney;CHAD,Ryan,Disney;6p6TjiJHc1kJQt5dXzkdrs
184226;51;0.53;0.951;8;-3.555;1;0.0401;0.00216;0;0.0454;0.813;144.878;4;I Got Nerve - From Hannah Montana/Soundtrack Version - Hannah Montana;Hannah Montana;3bSq5OpEWmLK1o8F7saR2F
277306;58;0.791;0.813;6;-3.444;1;0.139;0.179;0;0.0549;0.913;142.876;4;I Want It All - High School Musical Cast,Ashley Tisdale,Lucas Grabeel,Disney;High School Musical Cast,Ashley Tisdale,Lucas Grabeel,Disney;5sTC1imYc0QzNe3i5snLy7
156186;61;0.547;0.723;2;-4.804;0;0.0323;0.312;0;0.112;0.377;102.003;4;Just Wanna Be With You - High School Musical Cast,Vanessa Hudgens,Lucas Grabeel,Zac Efron,Olesya Rulin,Disney;High School Musical Cast,Vanessa Hudgens,Lucas Grabeel,Zac Efron,Olesya Rulin,Disney;3SMxd9vNy41n9Xk4UFw36S
171053;0;0.504;0.966;4;-3.59;1;0.0922;0.00279;0.00000649;0.432;0.669;175.009;4;Keep It Real - Jonas Brothers;Jonas Brothers;1z0BbzcEno8SZkF60CHMiI
195893;0;0.31;0.876;4;-4.14;1;0.056;0.00659;0;0.264;0.362;144.745;4;L.A. Baby (Where Dreams Are Made Of) - Jonas Brothers;Jonas Brothers;6mQVjcy2gQK9KksKhQV3oE
196466;60;0.467;0.919;6;-2.255;0;0.069;0.0149;0;0.0193;0.706;169.987;4;La La Land - Demi Lovato;Demi Lovato;0M9VqYG0wVun054JIdwFO8
171040;0;0.437;0.925;11;-4.343;1;0.0852;0.00099;0;0.286;0.823;176.067;4;Live To Party - Jonas Brothers;Jonas Brothers;6H3ST3n6mkmRTko42Ev1M9
186973;50;0.547;0.547;6;-3.419;1;0.0282;0.271;0;0.0875;0.186;135.983;3;Love That Lets Go - Hannah Montana,Billy Ray Cyrus;Hannah Montana,Billy Ray Cyrus;3lbHIoE1Yq6gqfdkA9jcVU
169733;35;0.602;0.922;11;-3.061;0;0.0386;0.00632;0;0.284;0.396;104.101;4;Magic - Selena Gomez;Selena Gomez;48qKqo6HgIG8VLN4CpYb37
235200;37;0.507;0.798;4;-2.557;1;0.0286;0.108;0;0.203;0.402;77.002;4;Need a Little Love - Hannah Montana,Sheryl Crow;Hannah Montana,Sheryl Crow;1Y8yf6EWrF1oSPkx0GtgvI
270733;0;0.747;0.983;5;-3.883;0;0.181;0.112;0;0.706;0.553;114.993;4;Now Or Never - High School Musical Cast;High School Musical Cast,Disney;3RuXekS5criwismaaj87iF
235400;54;0.422;0.858;11;-4.243;1;0.0427;0.0702;0;0.345;0.411;88.7;4;One In a Million - Hannah Montana;Hannah Montana;6E1uYKEIUmjiLFsKEYsgOe
179933;41;0.461;0.897;7;-3.718;1;0.191;0.000889;0;0.422;0.65;190.078;4;Que Sera - Hannah Montana;Hannah Montana;4JK2TIJ6fhdZlPPZUTtsKM
200946;72;0.715;0.872;2;-3.835;1;0.0509;0.00351;0.0000384;0.107;0.748;93.043;4;Ready or Not - Bridgit Mendler;Bridgit Mendler;5xvUgoVED1F4mBu8FL0HaW
191760;40;0.467;0.845;1;-6.134;1;0.0786;0.00122;0;0.115;0.651;179.949;4;Remember December - Demi Lovato;Demi Lovato;3NsY06zuSGqMQvMiTiOH30
235733;59;0.562;0.797;2;-5.386;1;0.0356;0.328;0;0.0752;0.296;110.049;4;Right Here, Right Now - High School Musical Cast,Vanessa Hudgens,Zac Efron,Disney;High School Musical Cast,Vanessa Hudgens,Zac Efron,Disney;5EBd8sbeMSyIotWaMnR7s4
236400;58;0.632;0.843;3;-4.374;0;0.0429;0.0603;0;0.0662;0.542;110.983;4;Scream - High School Musical Cast,Zac Efron,Disney;High School Musical Cast,Zac Efron,Disney;20QRXRV7wUFOIgBQCGnUy3
186453;0;0.5;0.864;8;-3.996;0;0.0691;0.0408;0.00000131;0.297;0.539;142.114;4;She's So Gone - Naomi Scott;Naomi Scott;4GszcNH1mGqEjUskV3BvmB
185840;45;0.686;0.835;5;-5.41;1;0.0472;0.114;0;0.203;0.824;125.07;4;Something About the Sunshine - Anna Margaret;Anna Margaret;16C4Q0gfmkdVWhhHpHddQc
175666;28;0.554;0.796;7;-4.831;1;0.0702;0.0355;0;0.0857;0.795;174.024;4;Starstruck - Christopher Wilde;Christopher Wilde;0g4PXE9wMLmZpcDickZITM
268413;57;0.705;0.721;4;-7.083;1;0.19;0.0316;0;0.248;0.819;159.98;4;Stick to the Status Quo - High School Musical Cast,Disney;High School Musical Cast,Disney;5aNagthlHAudbDZozQMjYP
189173;50;0.497;0.822;1;-2.863;1;0.0399;0.011;0;0.0947;0.58;90.992;4;This Is Me - Demi Lovato,Joe Jonas;Demi Lovato,Joe Jonas;2JQRlt3HpTCpRvcfDsbwic
171573;42;0.532;0.854;6;-3.593;1;0.0334;0.0234;0.00000117;0.238;0.734;139.046;4;Too Cool - Meaghan Martin;Meaghan Martin;2LJP2OnX3iC8EOsJzsnsUN
123826;60;0.66;0.604;9;-6.823;1;0.0277;0.0737;0;0.0912;0.724;140.035;4;What I've Been Looking For - Ryan,Sharpay Evans,Disney;Ryan,Sharpay Evans,Disney;40RcMOyjymXFKBxlMuQJnA
198000;57;0.742;0.913;5;-3.227;0;0.0773;0.122;0;0.329;0.704;116.029;4;What Time Is It - Zac Efron,Vanessa Hudgens,Lucas Grabeel,Corbin Bleu,Ashley Tisdale,Monique Coleman,Disney;Zac Efron,Vanessa Hudgens,Lucas Grabeel,Corbin Bleu,Ashley Tisdale,Monique Coleman,Disney;6NqfslFfCCOyBQ0Xw8kN8E
180440;56;0.567;0.742;9;-5.586;1;0.0383;0.0417;0.00026;0.109;0.261;119.93;4;When There Was Me and You - Vanessa Hudgens,Disney;Vanessa Hudgens,Disney;1LxcCsgkHJTcUZ7AUorzd2
211706;0;0.529;0.627;5;-3.104;1;0.0273;0.0522;0;0.129;0.401;79.007;4;Wherever I Go - Hannah Montana;Hannah Montana;4wx3VY0V9bPkLtzoclXLJj
183306;57;0.778;0.939;5;-4.695;0;0.0977;0.00707;0.0000435;0.0687;0.809;121.999;4;Work This Out - High School Musical Cast,Disney;High School Musical Cast,Disney;4k9EAtZdZrzPlBUsFncXCZ
203840;60;0.359;0.883;1;-3.535;1;0.0907;0.0753;0;0.112;0.481;171.725;4;Wouldn't Change a Thing - From Camp Rock 2: The Final Jam - Demi Lovato,Joe Jonas;Demi Lovato,Joe Jonas;0Di5p4ItolIUZB8c2P0pvs
201960;0;0.659;0.869;11;-5.858;1;0.046;0.00357;0;0.302;0.811;106.966;4;Year 3000 - Jonas Brothers;Jonas Brothers;1TfAhjzRBWzYZ8IdUV3igl
147280;51;0.535;0.931;7;-3.264;1;0.0644;0.102;0;0.389;0.819;141.949;4;You Are the Music in Me - Sharpay Version - Sharpay Evans,Disney;Sharpay Evans,Disney;3waY7uu8cniaQw5Auf0MOp
235664;61;0.397;0.262;0;-14.608;1;0.0916;0.842;0.0000066;0.0999;0.124;80.434;4;Dark But Just A Game - Lana Del Rey;Lana Del Rey;1dBBmAddRRIw6GwF7dPz6z
202035;49;0.744;0.669;11;-4.242;0;0.0397;0.00617;0;0.0292;0.769;112.944;4;Vibin - Youngjae;BTS;6NbfFVZ01Ttvvqmcok8DxL
199215;65;0.629;0.736;7;-4.672;1;0.0401;0.039;0;0.333;0.308;97.883;4;We don't talk together (Prod. by SUGA) - HEIZE,GIRIBOY;HEIZE,GIRIBOY;6SG8lh7fWQ2bahP5WBYePn
227372;46;0.513;0.788;8;-9.968;1;0.352;0.0781;0;0.24;0.455;132.979;4;Final Girl - Graveyardguy,Slayyyter;Graveyardguy,Slayyyter;1oHySSZt97ZCVBPMrEjps8
209453;0;0.627;0.846;1;-3.834;0;0.0457;0.0019;0.00000397;0.0758;0.686;105.061;4;Smile - Avril Lavigne;Avril Lavigne;0DGXUvOixp2ptxBz3mQ3EV
281520;69;0.657;0.883;9;-4.294;0;0.0733;0.0238;0;0.0481;0.461;129.943;4;So What - BTS;BTS;0wqqe8k13bJPxRt7FEmnwS
194707;62;0.813;0.667;0;-4.061;0;0.0616;0.0917;0;0.0802;0.514;111.02;4;You Calling My Name - GOT7;GOT7;6f4wghlwYWGLqGEIKc6HDQ
245620;76;0.583;0.712;2;-4.942;0;0.0326;0.2;0;0.268;0.778;94.051;4;Pied Piper - BTS;BTS;1ZPeaPDjQOOC8hw1mNjyjF
204480;51;0.746;0.793;2;-3.401;0;0.0794;0.125;0;0.0839;0.686;99.983;4;Black Or White - Dreamcatcher;Dreamcatcher;11wbEfF8uFBY6T2gNH7cI5
177000;58;0.79;0.888;10;-3.589;0;0.0479;0.034;0.00000448;0.0783;0.946;148.028;4;Devil - CLC;CLC;3aG0gbuvZ1VeVm68d4J6Yq
206616;58;0.714;0.828;1;-4.68;0;0.0428;0.0513;0.0652;0.0347;0.318;120.014;4;pporappippam - SUNMI;SUNMI;7oQh96s9YemWG3A4zkIbrU
196150;41;0.39;0.754;0;-5.766;1;0.0444;0.000144;0.000185;0.336;0.176;84.031;4;again&again - Against The Current,guardin;BTS;1jZZm43y7RPuwjJQ5LrGHe
198160;4;0.585;0.882;0;-4.8;1;0.0986;0.0184;0.0000566;0.192;0.77;147.93;4;Brokenasyou. - ROMES;ROMES;2zO6KD1s1JdXQQMQ5Mo6zR
182568;56;0.469;0.908;1;-3.15;1;0.0765;0.00223;0;0.0711;0.656;94.055;4;Pieces of You - nothing,nowhere.;nothing,nowhere.;7CGz9zQ07qHQbqMemymj1h
163506;5;0.729;0.602;11;-3.982;0;0.251;0.0444;0.000123;0.0534;0.908;97.259;4;Alittle. - ROMES;ROMES;3Z0zF9VZD0Tibz7uFOBt4V
229986;67;0.685;0.656;1;-6.013;0;0.0383;0.437;0;0.347;0.392;128.003;4;Middle Finger - Bohnes;Bohnes;0IK8y0vAO0sM630HsxwLht
167233;49;0.528;0.805;8;-5.452;0;0.0522;0.0841;0;0.686;0.428;144.796;4;Different - Maggie Lindemann;Maggie Lindemann;1yUdkvkB1J4eRHEfA1DQ35
162520;56;0.606;0.293;4;-7.519;0;0.0294;0.283;0;0.094;0.127;121.936;4;1121 - Halsey;Halsey;0O6SiaA3cBp24ZYnPX2GVQ
217173;64;0.519;0.917;11;-3.185;0;0.0887;0.0167;0.0000206;0.359;0.652;145.882;4;Better Than Revenge - Taylor Swift;Taylor Swift;55mh9j2aB7xZ1Oh463gK8k
172187;29;0.389;0.97;2;-6.478;1;0.176;0.00597;0.00063;0.365;0.232;169.956;4;Chainsaw - Graveyardguy;Graveyardguy;6oL7mmfbuNMw41ZjUL9whj
165916;46;0.612;0.713;7;-2.887;1;0.0415;0.0297;0;0.222;0.729;133.992;4;hurt less - LØLØ;LØLØ;2FhzneTjsV0HR4lXNJTTyI
157749;45;0.573;0.949;1;-3.138;1;0.142;0.0000757;0.0179;0.283;0.652;96;4;Cure 4 Psycho - RedHook;RedHook;7JlUiuCXUDK5blSa8Gb9Ob
192000;45;0.569;0.743;4;-5.389;0;0.0401;0.0000149;0;0.143;0.599;120.03;4;Ghost Myself - DIAMANTE;DIAMANTE;1FFuIUSAYyuhT4Myem8tgT
217980;2;0.428;0.489;11;-6.789;1;0.0311;0.00412;0.000215;0.322;0.222;161.966;4;Keep Me Up All Night - Charlotte Sands;Charlotte Sands;0mFiMf9DFfiIzAi2E5nk1d
241893;47;0.704;0.664;9;-3.209;0;0.0468;0.141;0;0.107;0.533;99.963;4;Middle Finger - Phoebe Ryan,Quinn XCII;Phoebe Ryan,Quinn XCII;3o8bovLXjsxsFBTXajm1VA
163799;47;0.802;0.851;7;-1.756;1;0.0563;0.0398;0.000335;0.0618;0.697;100.019;4;Demente (feat. Guaynaa) - CHUNG HA,Guaynaa;CHUNG HA,Guaynaa;0NhHFXC06r5kK1rTUuOjxM
235263;55;0.506;0.744;9;-3.605;1;0.042;0.0463;0.00000662;0.52;0.396;76.056;4;Hold On (with Georgia Ku) - ILLENIUM,Georgia Ku;ILLENIUM,Georgia Ku;5Cevkgj9FyNRFIwY3xSCn8
204887;79;0.756;0.448;3;-2.993;0;0.0404;0.0508;0.00000387;0.11;0.431;139.031;4;Teeth - 5 Seconds of Summer;5 Seconds of Summer;26wLOs3ZuHJa2Ihhx6QIE6
